_unit_id,category,category:confidence,image_url
851514233,plain,0.6882,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38794/412bf322d9d54089a4dd252fa9fa3167.jpg.png
851514234,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38795/d0d4a576c12943ac89226f1236b62b4d.jpg.png
851514235,plain,0.6632,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38798/ff19ee04d7944fcb88c32c3b10442174.jpg.png
851514236,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38799/32965c2ce3d94eb9b8123edb9b428f89.jpg.png
851514237,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38800/50b4440087274a83aa6a8df598543d46.jpg.png
851514238,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38802/f50271f5c3d74a3a99b7ff9f299a7800.jpg.png
851514239,plain,0.3636,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38807/8a830496f0964a6995a9612648d4f12e.jpg.png
851514240,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38810/f1b0e7e2605d4d469250bc4625fa4b58.jpg.png
851514241,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38813/43fba22d2fa244a6ac8fd36fc919e2fa.jpg.png
851514242,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38823/da363ecf75bc498394cc5c81c97e92ab.jpg.png
851514243,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38825/2c0e5ef33b8d45d1ad9416369c493b63.jpg.png
851514244,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38830/a0508f0f89df4619b847e7dfd4aebfff.jpg.png
851514245,floral,0.6505,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38833/d6b19ec977c94455baa179ff369a3b90.jpg.png
851514246,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38834/e9d48463bd5641f6b28dda1d1376e8df.jpg.png
851514247,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38835/2bfc154b755e4127af0e0dbd1962a0a8.jpg.png
851514248,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38837/6353aef266134617a7ccb4464bb8106f.jpg.png
851514249,plain,0.6916,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38838/2c1479aaba7343a6a8fbce9da0765073.jpg.png
851514250,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38842/afecff5503d44139ab9f27c0d77b8cb5.jpg.png
851514251,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38844/d2a84851c55246e5834a1bc498382962.jpg.png
851514252,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38848/55edc3d76fe647e3b569c8e3d8986f8f.jpg.png
851514253,plain,0.6697,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38849/1038f8b87ed54bc49fba8d40a15f6af4.jpg.png
851514254,plain,0.6535,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38851/7d35082904c3467dac385152e2caa145.jpg.png
851514255,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38852/36f6a6200bfe47adbf1d1161a7bc9025.jpg.png
851514256,floral,0.3405,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38860/0a029670331c491182eeac01a639340a.jpg.png
851514257,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38863/ece14b313c434e6ea5933cff8f8ca4c5.jpg.png
851514258,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38864/623bbede82fc4efda8bf3b1a71b238f4.jpg.png
851514259,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38867/75e37b1726be42bd840e670447e320c6.jpg.png
851514260,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38876/92f4c39202d64749831ea36481ad69aa.jpg.png
851514261,floral,0.6634,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38879/1e8d090b732347b39bc1d42f5b444db8.jpg.png
851514262,plain,0.6633,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38884/eba6f97d5e794169b4c562ee1e6d07fc.jpg.png
851514263,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38888/555efcf69c60404283cbebda56711340.jpg.png
851514264,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38893/d2b2c6d202b1407e8f675f945ba2b822.jpg.png
851514265,polka dot,0.6815,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38895/187778104d554b20b537d19511f95654.jpg.png
851514266,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38896/c56173f4fb154fb69180321079709f33.jpg.png
851514267,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38897/dd1a66af37094b2eb38d448f30752a98.jpg.png
851514268,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38899/33ee2c3b668e48c5a41c1b16213b3c14.jpg.png
851514269,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38900/c9f41cef6ba746b58351cd2ee0fba6df.jpg.png
851514270,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38902/030e408797804702ac83e0cc17176058.jpg.png
851514271,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38904/3523c775ed8f4ca2bbb0ca70554d150d.jpg.png
851514272,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38905/42727eb867d84a6aac1fe93b5cfdbf3c.jpg.png
851514273,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38907/1b9557111978486bb65f6163c10e3bd6.jpg.png
851514274,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38909/163b2baea7094719b689689760d57aa2.jpg.png
851514275,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38916/4e5050faa714457092ac64f86f46c216.jpg.png
851514276,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38920/3b5aa747ed5443c0bf8e91f37528bfc5.jpg.png
851514277,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38921/4355c3fdbee14bb9bbf21af199c971a2.jpg.png
851514278,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38927/0223cf0b862642e8b7d1a6e17f8f2628.jpg.png
851514279,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38929/f92c22105c2141d49b88424863149649.jpg.png
851514280,cartoon,0.3474,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38932/becccf0cbe1443ffb17cbc9423e818f7.jpg.png
851514281,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38934/abc227041f734598807d30b8bf7e42f7.jpg.png
851514282,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38936/4cdd3a85c2f44131b7f2683a802fdfce.jpg.png
851514283,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38939/0b0a0500ebeb47cf959a02f4ac18ce21.jpg.png
851514284,stripes,0.6442,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38942/4d496990268546c6b988102a7fa8de32.jpg.png
851514285,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38943/9831709342264a99bf16600f9926eb7f.jpg.png
851514286,plain,0.6638,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38945/e168aa778e8145e4ab845c76e7b7b2b7.jpg.png
851514287,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38947/fd73c9483cba4cf8ac8954090258542c.jpg.png
851514288,floral,0.6684,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38949/003dbff994aa452e8a008fe2e827bc81.jpg.png
851514289,floral,0.6866,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38955/84f5e33a5d1d4e97ae2fa500b0f98469.jpg.png
851514290,animal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38956/445929e68dd74809b1aa2b4d88d84154.jpg.png
851514291,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38960/bd79ba20549e43519e98d83dbed3323e.jpg.png
851514292,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38961/c62058f7804e44a1a6ca2b3d48674a00.jpg.png
851514293,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38962/c76eef5c2b4942739072b75a73a8e068.jpg.png
851514294,plain,0.6714,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38967/fe98ef2ec3164566ba9f97b90fd5d31b.jpg.png
851514295,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38968/6774f97f934246a28ea1ab2c9365ef8b.jpg.png
851514296,plain,0.6792,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38969/1bd5bcd75cd441ffb4570bc54fed9b4e.jpg.png
851514297,geometry,0.6538,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38972/878d341aa60f4fb48a0eb9441ffc1731.jpg.png
851514298,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38981/11c8390edac94e03820e77cec17cfd3a.jpg.png
851514299,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38986/7b4678c1feb948a2a9b17241fa502e58.jpg.png
851514300,floral,0.6535,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38987/841b15c0eb8149fdbcefb2ae56c233e3.jpg.png
851514301,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38988/68cdd3c4b54745b3b71bd1bdcde2777b.jpg.png
851514302,plain,0.6531,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38992/e00335508d4743a2acfe2f97b125df41.jpg.png
851514303,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/38994/2a8ff4ccbb364db7a398f622568ef866.jpg.png
851514304,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39007/9223e8b4ca9046e394b3444fc4c5c66a.jpg.png
851514305,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39008/9295d328c83e4e4d9dd583f978d20898.jpg.png
851514306,plain,0.6929,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39013/0e1cf234269b4d44b15ab521de2ea7bc.jpg.png
851514307,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39014/a151b00261754cae9b062f1946a9cf9e.jpg.png
851514308,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39016/7a9b7ad269cb49748906956edc8e414d.jpg.png
851514309,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39017/15d3b78442b44d6da91c676b76d2d33c.jpg.png
851514310,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39020/e5af52a06d0c49c6aba2ff5df67a4612.jpg.png
851514311,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39023/41d74a9aa59a4bf290166a6f6a50c205.jpg.png
851514312,polka dot,0.6762,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39030/6cd67710bb9f44f491b90e344ab5c487.jpg.png
851514313,floral,0.3465,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39031/05d076ba0e5f449fa1a5524b71549975.jpg.png
851514314,polka dot,0.3333,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39034/163c4b7e817a470ca00daa4cfa65a748.jpg.png
851514315,floral,0.6869,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39042/a51a53310394469f9cc0cb5300216b8f.jpg.png
851514316,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39044/e6d2fd83c9fa4c7abf1d1e1c6eb0ad40.jpg.png
851514317,squares,0.6869,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39048/f869c43c8fde49ddafaddde99f442da8.jpg.png
851514318,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39051/876720866914438d8317832aceda4d08.jpg.png
851514319,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39057/6fa6f0b1a86447d7a6acec0a72019522.jpg.png
851514320,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39059/2fb0fbe9677c40d489f9b062e2668402.jpg.png
851514321,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39065/8d2ed754f98347f28cd7375d84553525.jpg.png
851514322,chevron,0.6709,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39068/57ea990b22c9421e8680d606f8b3e697.jpg.png
851514323,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39075/c97711bdd6564b43ad5b26a2039a88ec.jpg.png
851514324,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39095/5ec5263e61f0481cb72370129088a2fe.jpg.png
851514325,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39107/822cb021967a4fc29447fcdcbdc5c455.jpg.png
851514326,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39108/2b153a79f4174bdd87877d36b50706ff.jpg.png
851514327,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39117/22f1399bc0b54472bc2349cbb98a773a.jpg.png
851514328,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39119/4c28f5d835d54b2ab8fea8fa048f964f.jpg.png
851514329,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39124/53306309cc824031ab792f80e80aa4d2.jpg.png
851514331,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39156/d15c302a756c45249d599db09ce4c2b2.jpg.png
851514332,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39161/7a69feabfbab4337b2113dfb50572a84.jpg.png
851514333,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39162/da01364cdce84fa69856b1a64563f2f4.jpg.png
851514334,cartoon,0.3398,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39163/968034c269c3405db7d8b2ff8f868fda.jpg.png
851514335,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39164/a90a6ec0e39b41469ba6bfa0024816db.jpg.png
851514336,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39170/5363f3b9a2f34937a9d9274067db7723.jpg.png
851514337,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39177/a7d879c2e1ff4a2c84ba2a90af45b51e.jpg.png
851514338,cartoon,0.6572,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39179/fcf553c0f26542c39088b12840c21e52.jpg.png
851514339,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39180/4c542c08ef274cb08fe3ca29b1e0bb34.jpg.png
851514340,tribal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39183/b35c84b7893d4e6fa3660e49caf8912a.jpg.png
851514341,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39185/2753be1ff9ca45f39b187ce3c9ce5efb.jpg.png
851514342,OTHER,0.3571,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39187/575bcba986724f7da6db78d39160826f.jpg.png
851514343,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39197/03ef0aee015b4a18b658c091e1995688.jpg.png
851514344,cartoon,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39201/0997a9f0a7514c07b6c6de7a1fe9eba2.jpg.png
851514345,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39202/3e21b01e0a3a4aaea169325581d80914.jpg.png
851514346,plain,0.3585,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39203/a7e60e0b49ed446385529473d43ec6e6.jpg.png
851514347,polka dot,0.6667,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39204/ca0c7ff423924a148331deda9d44a9b2.jpg.png
851514348,tribal,0.3495,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39205/b1c840830f1e451ea066e6076e8324aa.jpg.png
851514349,floral,0.6921,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39206/b6377873f0b145f4a62ac1423d9b1452.jpg.png
851514350,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39208/73fcae3fdf0340ee875daddbf65d0851.jpg.png
851514351,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39209/6b619fee2325404496caf9f667e88c58.jpg.png
851514352,floral,0.6827,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39218/b1606b02f4a5440eb52c9212e398610f.jpg.png
851514353,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39225/407c80a549ad4d7c87951b6fb5504524.jpg.png
851514354,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39229/672a92705c584675954708c9b3c26c12.jpg.png
851514355,OTHER,0.6731,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39230/9c8b19d382b048e6868c565c10febafb.jpg.png
851514356,OTHER,0.3558,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39231/b85174310eac418aa672c0e35e47c7ea.jpg.png
851514357,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39232/7d911f979bd742609462f817e18ef61c.jpg.png
851514358,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39233/ed5c9651575d444eb11abcadd2d51457.jpg.png
851514359,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39235/b70bda7846a1431f9a38385c0c474f9a.jpg.png
851514360,ikat,0.3519,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39236/cdc9ba39e0294dc19722c13babb81bcf.jpg.png
851514361,squares,0.6914,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39237/f4b7fa1b400845979890ceea24ccec82.jpg.png
851514362,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39240/0be03abb66f6488686eeb49e01947dcf.jpg.png
851514363,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39241/4f09d3d74ae045f2ab07f5b39c3e87d4.jpg.png
851514364,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39243/7ecce936026c4cc69366bd8cbc78d752.jpg.png
851514365,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39245/8ce73842a1854dab81dbbe7015b2be93.jpg.png
851514366,plain,0.6808,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39247/ea4e7fa19aa54ea5903aea3a9afef464.jpg.png
851514367,squares,0.63,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39248/2cbc11f03aa34ce8b4bb88e0e9918fc0.jpg.png
851514368,squares,0.3585,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39249/3bf2b21382bd4e40b3956083134fc7da.jpg.png
851514369,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39251/3dd8edbf26be49a8b1fccb62ed36e98d.jpg.png
851514370,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39252/a0ce4ea488c34e39860fdbdf0a3ba621.jpg.png
851514371,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39254/4a94f7f2ca594ca48a0b6fb596529e8f.jpg.png
851514372,plain,0.6505,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39255/ac330c8a2cea4923a9869141b363f7a3.jpg.png
851514373,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39257/9875055fafd94c9ea5544844d0eb4fef.jpg.png
851514374,polka dot,0.3426,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39259/0668e7c834b043b780fe50c2b650f965.jpg.png
851514375,floral,0.6931,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39262/a4cbeda6ea8344bab6f774bd9813a3e2.jpg.png
851514376,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39264/aa4a29d6bf41486a822da4ba939bc609.jpg.png
851514377,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39266/5f7a8a5833a740a9b9ae3ed03feb7e84.jpg.png
851514378,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39267/4835c2ea1fb54121835362ed196b5511.jpg.png
851514379,cartoon,0.6832,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39269/27e6597b55cf4fcc93436b17ff669c50.jpg.png
851514380,cartoon,0.6885,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39270/94cb975336dd469296c7cdf7b64a7668.jpg.png
851514381,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39271/2f18baf0f30440a18b5cb4e2b3915f5d.jpg.png
851514382,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39273/a3b8dc2499dd4932a5badefafa4184ae.jpg.png
851514383,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39277/43f2ed0e3114438a9bcaf18f54ab67cb.jpg.png
851514384,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39281/a0b77b50b56c4a55a8c9b22657e2c8e6.jpg.png
851514385,floral,0.6819,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39282/bcae799aa5d84049a0614b34bcd26aca.jpg.png
851514386,plain,0.6699,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39284/cf4f233cdc0d4388bcd2ae226f5b1dba.jpg.png
851514387,ikat,0.6698,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39285/35aa5d48f1664bd79d8973a533ea281a.jpg.png
851514388,polka dot,0.6863,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39286/1d9080c595bf4b5493a70a96cedb0ebe.jpg.png
851514389,floral,0.6737,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39288/5711b40eac36480c8231f2cefc7f8377.jpg.png
851514390,floral,0.6791,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39293/417b4066f9d8445d8d6f510c89997227.jpg.png
851514391,polka dot,0.6869,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39295/a9b2ca688aa340149de49f6a8cf7cfd6.jpg.png
851514392,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39296/c753280721ae420389c7cb5ee1779862.jpg.png
851514393,floral,0.6373,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39302/e93f608f81b6429fafd63193ba453c64.jpg.png
851514394,animal,0.3396,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39304/63e7d43ed77d412fb3dcae3ab375846a.jpg.png
851514395,animal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39305/eee38e387ecc4c328af77cae127537f0.jpg.png
851514396,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39306/ebe6c282146d4ec4a4bd264769be3579.jpg.png
851514397,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39307/474a1cabd7114a3e871689e6d41a871e.jpg.png
851514398,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39310/98e7481c80b949b185d6b422365f68d6.jpg.png
851514399,squares,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39312/f7eb970234f2462183cf8169bf7ae9a3.jpg.png
851514400,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39316/9c42869c7af44f22be97a3802a4b6f68.jpg.png
851514401,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39319/f2c7664d87694371b3db7a9b4e8219d4.jpg.png
851514402,floral,0.6505,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39321/181709869f3c4a268f19f3fde2a22263.jpg.png
851514403,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39323/6f75192b462f4f1db7e3191ea6a5a1f3.jpg.png
851514404,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39324/95c779fa9ad146b7a9fc24856dde991f.jpg.png
851514405,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39327/2e62dc9c14524821af88e1d5f8e4ee4b.jpg.png
851514406,animal,0.6792,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39330/f1ffd7e0eefe4356b1520a88b015db29.jpg.png
851514407,floral,0.6931,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39332/7fd4d7d19c534c28965dc9032d68cac5.jpg.png
851514408,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39335/76f6c445468642d29a92747d64488118.jpg.png
851514409,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39338/a00d46f947c6403b86823bffa139e8f8.jpg.png
851514410,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39339/02707b8ba1e944d6bd974758394f2d36.jpg.png
851514411,plain,0.3402,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39340/923fe974a2ac467da3e3872f42c1cca7.jpg.png
851514412,animal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39345/94a013cbe4e54e9e9ff5551c3aa24f15.jpg.png
851514413,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39347/802db3edfdd143cf9dd0857b392c2017.jpg.png
851514414,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39349/ec9403918f4f4090a2f004d8022e5e48.jpg.png
851514415,plain,0.6634,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39350/81f88b74c8c848a081934dc844ff1d4b.jpg.png
851514416,polka dot,0.7556,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39351/9b17eeb9090a47529a67d5669d76a56d.jpg.png
851514417,stripes,0.3528,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39354/98982deba518446b88cb2cbf09435ca1.jpg.png
851514418,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39357/88ac7fd77e65445fac4acf6e32eb9deb.jpg.png
851514419,floral,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39358/ee24a5edeb574d4cba8a954413bec35b.jpg.png
851514420,animal,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39359/f7a16cc77ba0455c9141856bd3b79e23.jpg.png
851514421,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39361/e428d9e3e62147a7a054a9d6c88526b9.jpg.png
851514422,stripes,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39362/f50c0070f73c48cb9531c6d61ab35d14.jpg.png
851514423,tribal,0.3528,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39363/97aa3c70db234cf1916028973a06d064.jpg.png
851514424,floral,0.3489,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39364/12cf67cb695848bba51e4f0399b6e19c.jpg.png
851514425,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39368/6eb200adfdc44860b39193e87b96621d.jpg.png
851514426,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39369/1d19ee1035234e59be63527186b2652b.jpg.png
851514427,cartoon,0.6765,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39370/914fc0a6942248828fad2463213844b8.jpg.png
851514428,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39372/72b748c1f2f64d80bb2bb8f488abf738.jpg.png
851514429,plain,0.7397,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39376/b31ccada1f5d4ace8e0a7c43dcae63e4.jpg.png
851514430,plain,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39378/8af9951307e54a9db897b994b227326b.jpg.png
851514431,polka dot,1,http://s3-eu-west-1.amazonaws.com/we-attributes/dress/39379/6e05eb3c94d94266945bbfcc2ed11e8d.jpg.png
